sequence_id,label,video_id,sequence_position,frame_num,supplied_split,path,sha256,environment_group_id,d2_split,dedup_group_id,dedup_role,dedup_keep,d3_split
notflip__0032,notflip,0032,13,14,training,training/notflip/0032_000000014.jpg,838bd7abc6925b08f2e8fa7c559f87c81062785e23b1c30928d05fbd5490909d,E01,train,,unique,1,training
notflip__0032,notflip,0032,14,15,testing,testing/notflip/0032_000000015.jpg,7639c55cb5f0c328ab3670f8ba777c58c1d490005beb14afa434ec6ec8d9d811,E01,train,,unique,1,testing
notflip__0032,notflip,0032,15,16,training,training/notflip/0032_000000016.jpg,14f1d59079ac5fd4438849e6c63f4aca684aa432efc1bc7fc3f3a0e9e80c4513,E01,train,,unique,1,training
notflip__0032,notflip,0032,16,17,training,training/notflip/0032_000000017.jpg,a121861997692d5f222f2f6820c89ebdc5ab1cd9494b512bc906f93fb1237122,E01,train,,unique,1,training
notflip__0032,notflip,0032,17,18,training,training/notflip/0032_000000018.jpg,88537d1fef2f51c907b002c7c9ab465be6692aba45f4fc189ff97decaa95508e,E01,train,,unique,1,training
notflip__0032,notflip,0032,18,19,training,training/notflip/0032_000000019.jpg,9b64f053777932284589659241236ac53f960b44fadae681dc453a7d2dfe818f,E01,train,,unique,1,training
notflip__0032,notflip,0032,19,20,training,training/notflip/0032_000000020.jpg,bdd9e14fdf1ed697f4ded124cfc32d150ac601774b56b0a70723e433ac17edaa,E01,train,73,representative,1,training
notflip__0032,notflip,0032,25,26,training,training/notflip/0032_000000026.jpg,da0301ce453268ddf5558176c24b57e300a7786b1d3aabe1f64cff37689d676e,E01,train,,unique,1,training
notflip__0032,notflip,0032,26,27,training,training/notflip/0032_000000027.jpg,d6e78e81f7bf29e10a954bb96a01c75da9fa4730030979d5610ac252e50fec06,E01,train,,unique,1,training
notflip__0032,notflip,0032,27,28,training,training/notflip/0032_000000028.jpg,8162d8f211bb5f11f540d389424b4dfd3e0827320decb16529585138654019f9,E01,train,113,representative,1,training
notflip__0033,notflip,0033,0,1,training,training/notflip/0033_000000001.jpg,59cbc37f492ebba899de8ff7b34a114ba2d78898bc9e197561e6439631ebbb0d,S32,train,,unique,1,training
notflip__0033,notflip,0033,1,2,testing,testing/notflip/0033_000000002.jpg,aa3324e0098de62d92bf1048767eab28fabc57f45a0b7feeb3d01dfeff167594,S32,train,,unique,1,testing
notflip__0033,notflip,0033,2,3,training,training/notflip/0033_000000003.jpg,1384ac48b09d4da1feae17a90a8d0305bd1530db56c47181cff3fa39b07a4c51,S32,train,,unique,1,training
notflip__0033,notflip,0033,3,4,training,training/notflip/0033_000000004.jpg,365c4de572a1374838f718251f66a516212941fac86ecd2d74f32a700317701c,S32,train,,unique,1,training
notflip__0033,notflip,0033,4,5,testing,testing/notflip/0033_000000005.jpg,20926ae87106886780088ea2caf4fa1a96b02949735c02449455a49073741ea2,S32,train,,unique,1,testing
notflip__0033,notflip,0033,5,6,testing,testing/notflip/0033_000000006.jpg,c531cce14a9d9fcc617dfe4db5d4d9e10fb94fd7b3f77f39983eedfac5e2fe5f,S32,train,,unique,1,testing
notflip__0033,notflip,0033,6,7,training,training/notflip/0033_000000007.jpg,80087d5c69612c6443c2e81bf537f7e8d6abf1a29ce74a51c780d3eb72eb2416,S32,train,,unique,1,training
notflip__0033,notflip,0033,7,8,testing,testing/notflip/0033_000000008.jpg,9086795765506122ec0ee807f61a1ee7d6e71a185e09f8ad867d4382cb70273d,S32,train,,unique,1,testing
notflip__0033,notflip,0033,8,9,training,training/notflip/0033_000000009.jpg,3ca0af4a5a340bcbaaddd53d43a1ed4cd82c8ee9f9a94a4eacede67fb2dc7ebd,S32,train,,unique,1,training
notflip__0033,notflip,0033,9,10,training,training/notflip/0033_000000010.jpg,06a8c4c30930d4183e473e6d0901ecab23f99494c55bffc52822e1ef6e55161a,S32,train,8,representative,1,training
notflip__0034,notflip,0034,0,1,training,training/notflip/0034_000000001.jpg,0f796e5619f6bd780d591530207ac1886d392f1fa0d90b36091d86298d2ad305,E13,train,,unique,1,training
notflip__0034,notflip,0034,1,2,training,training/notflip/0034_000000002.jpg,b1aadc960c77b2a2ee7f170530ec7b912bb0a8e56ab34beee5ec5bcc28c06af1,E13,train,,unique,1,training
notflip__0034,notflip,0034,2,3,training,training/notflip/0034_000000003.jpg,b7cd24c3cd76bc9477d845e6310315962298cb0984aaa5278db1c3ec033e111b,E13,train,,unique,1,training
notflip__0034,notflip,0034,3,4,training,training/notflip/0034_000000004.jpg,9181737a41bb5d75cb0a7f16bbf4db45bf68baf08d6900122f1b72a30e823aec,E13,train,,unique,1,training
notflip__0034,notflip,0034,4,5,training,training/notflip/0034_000000005.jpg,c051ee4c1c70ee70d3578f28af0dac004a353bccff5b385a883aa3090453056a,E13,train,,unique,1,training
notflip__0034,notflip,0034,5,6,training,training/notflip/0034_000000006.jpg,ae34f6b9dbf041190fa82b1bd4a5934b891e8786ee1cd9030d7b3dbb1fd1296c,E13,train,,unique,1,training
notflip__0034,notflip,0034,6,7,training,training/notflip/0034_000000007.jpg,b9dfe2042a7bfc0ba2e84c310cbf48be89bd1c63bbeb26f1d94248edbb1cae89,E13,train,,unique,1,training
notflip__0034,notflip,0034,7,8,testing,testing/notflip/0034_000000008.jpg,8b20357d08f1c551683c2079b3d9d4728f0bc07c7ff77773d8c855a5e300b70d,E13,train,,unique,1,testing
notflip__0034,notflip,0034,8,9,training,training/notflip/0034_000000009.jpg,c56365c1554fc7d8df07849791e6240f1d68492155249f7c543834ccc211ff57,E13,train,48,representative,1,training
notflip__0034,notflip,0034,17,18,training,training/notflip/0034_000000018.jpg,86a51c12fda05912c8659a1c005d9bbf2e09994739d202232864c764cfcb8647,E13,train,32,representative,1,training
notflip__0035,notflip,0035,0,1,training,training/notflip/0035_000000001.jpg,65a23a72c56279e0db2f78ff310f465f7feb1c2c7b3f68afd683fa495b5c3e43,E13,train,,unique,1,training
notflip__0035,notflip,0035,1,2,training,training/notflip/0035_000000002.jpg,349c0fc3595106b07ba27c7361ef8f0f78c735166ab981113c8df6ceae69f37d,E13,train,,unique,1,training
notflip__0035,notflip,0035,2,3,training,training/notflip/0035_000000003.jpg,39e621f3b6c1040a63d163d6b58dda3849d9cf3b62891b58df96572da32d4071,E13,train,,unique,1,training
notflip__0035,notflip,0035,3,4,training,training/notflip/0035_000000004.jpg,fb4f314c1150efcd368433d7160b2d756364e4aefbbe085ea69e2b1ed30ecc9f,E13,train,,unique,1,training
notflip__0035,notflip,0035,4,5,training,training/notflip/0035_000000005.jpg,8720d31aeb4185d61ff3f0d8a73292300953361c50758351186582e228d00126,E13,train,,unique,1,training
notflip__0035,notflip,0035,5,6,training,training/notflip/0035_000000006.jpg,2ac683cf009d1f926ac75b197a8123bbaf9bd0c7ec41065305d1b8f40e1b5c6b,E13,train,,unique,1,training
notflip__0035,notflip,0035,6,7,training,training/notflip/0035_000000007.jpg,8cbd68f025d079ab12c919c2ea4ee98326e1148689eebc311928597fecfa7d83,E13,train,,unique,1,training
notflip__0035,notflip,0035,7,8,training,training/notflip/0035_000000008.jpg,412bad5f6ad8ec613ad15cb556306c44b11ec6e05f6144c7bf8f1c36a3c103a0,E13,train,,unique,1,training
notflip__0035,notflip,0035,8,9,testing,testing/notflip/0035_000000009.jpg,9f2e8f72d0a4fd8e112fb26c4308f4935319bc0d9d70e901e1765d898067ada2,E13,train,,unique,1,testing
notflip__0035,notflip,0035,9,10,training,training/notflip/0035_000000010.jpg,e561d4d32d4bae90b85b9b67d659379bb474d54208c299a1784ec4ba40581ebc,E13,train,,unique,1,training
notflip__0035,notflip,0035,10,11,testing,testing/notflip/0035_000000011.jpg,56f25cf914a917850275f1deac512b1eb170a1452d77378494b779263e24772c,E13,train,,unique,1,testing
notflip__0035,notflip,0035,11,12,training,training/notflip/0035_000000012.jpg,522ef9baf740e64e376e71704ce8ce9c17c9a55a713514c655ad6ad2af75374f,E13,train,,unique,1,training
notflip__0035,notflip,0035,12,13,training,training/notflip/0035_000000013.jpg,3e605068da182a95be1825a7ab7b105f79f2a7a305083d2f9d0a784073636cca,E13,train,,unique,1,training
notflip__0035,notflip,0035,13,14,training,training/notflip/0035_000000014.jpg,950de068324e5945ffc455e14434b6622b32105609b87ab463ed0c348d3bba0e,E13,train,,unique,1,training
notflip__0035,notflip,0035,14,15,testing,testing/notflip/0035_000000015.jpg,e090adb585866b4f2d0c7cb79d078cbd74e030a6d8a40a2700d29cc33da43d17,E13,train,17,representative,1,testing
notflip__0036,notflip,0036,0,1,testing,testing/notflip/0036_000000001.jpg,76b4ca46e56b97a8793f46927f5c0edc3a92e3c0cc7e5af15f0b2dcdbe18246b,S33,train,,unique,1,testing
notflip__0036,notflip,0036,1,2,training,training/notflip/0036_000000002.jpg,11410b88b27e9208108e73fdaea5b28cf558702fc8713b61b0896cab749ad8f7,S33,train,,unique,1,training
notflip__0036,notflip,0036,2,3,training,training/notflip/0036_000000003.jpg,81ea971760a61af6565c47138190c4ce49fd80d362afa5dcae3b342b66c0f59c,S33,train,,unique,1,training
notflip__0036,notflip,0036,3,4,testing,testing/notflip/0036_000000004.jpg,e8fd278c8574b86e263057b464a1c0772fea80b66f774d2e6b64e90c79b28026,S33,train,,unique,1,testing
notflip__0036,notflip,0036,4,5,testing,testing/notflip/0036_000000005.jpg,45a8ed18d7a4c6cf3c2eb829cfa2f3383adc548cba576988aaac3a711796d259,S33,train,,unique,1,testing
notflip__0036,notflip,0036,5,6,training,training/notflip/0036_000000006.jpg,32d3dbca82220474f19b1171960a6218e61c26916b9da9a6aa721b8bb8ee0a5c,S33,train,,unique,1,training
notflip__0036,notflip,0036,6,7,training,training/notflip/0036_000000007.jpg,d4f02b7bd4267612c203c8b6aaef172ed7db88542408201a93f2d35c7c28ba4f,S33,train,,unique,1,training
notflip__0036,notflip,0036,7,8,training,training/notflip/0036_000000008.jpg,7d93e8389e08d2de54f13779cd228668c07aff80d18f6413115c2254889288b2,S33,train,130,representative,1,training
notflip__0036,notflip,0036,10,11,training,training/notflip/0036_000000011.jpg,9ed2198484e0699f54fec147e2b81422389b963fb8e4705b37ec9a246dcdd701,S33,train,,unique,1,training
notflip__0036,notflip,0036,11,12,training,training/notflip/0036_000000012.jpg,8ef7f4f1c1977840cd49be0ec91a201455fa16767e570d93330fd43807c01361,S33,train,,unique,1,training
notflip__0036,notflip,0036,12,13,training,training/notflip/0036_000000013.jpg,3b596aa6353e4ccd0eecc6588bc5c1a69d1f78ca5e10baa261c711612528887f,S33,train,,unique,1,training
notflip__0036,notflip,0036,13,14,testing,testing/notflip/0036_000000014.jpg,b89f5d8ca54f3cb06e63a3327a3062c4c6039243e643288da2ba9a7a1813750b,S33,train,19,representative,1,testing
notflip__0037,notflip,0037,0,1,training,training/notflip/0037_000000001.jpg,39a272eb9297bf0e2a97ca0939fb2fc4ee601c501e35cd0457bff647480b8d15,E13,train,,unique,1,training
notflip__0037,notflip,0037,1,2,testing,testing/notflip/0037_000000002.jpg,ff6252b022e9288bf67c2b4ba19b152e2a5669a037f138eb5897475dbfa76894,E13,train,,unique,1,testing
notflip__0037,notflip,0037,2,3,training,training/notflip/0037_000000003.jpg,ad56f1bdabf846335b1a926ec96d5332902bbcfd4ad32122d9e015c1a2599e4f,E13,train,,unique,1,training
notflip__0037,notflip,0037,3,4,testing,testing/notflip/0037_000000004.jpg,efd428d096ffb14fbbbad0cf8f05a09669d5bff09b0bf69c6a2e38593e37e7fd,E13,train,,unique,1,testing
notflip__0037,notflip,0037,4,5,training,training/notflip/0037_000000005.jpg,b98e336b3e7117ffd9e7067e92ddb2f5a19b994ff05ce3e416b672d64bbc52aa,E13,train,,unique,1,training
notflip__0037,notflip,0037,5,6,training,training/notflip/0037_000000006.jpg,53cc17dfecc4c93bd31657938a193b758192d85b75b3d3efe867d831cb6d1041,E13,train,,unique,1,training
notflip__0037,notflip,0037,6,7,testing,testing/notflip/0037_000000007.jpg,077b8dccc3cb48fd43be8f20a151c6add6ddd73fc1a21bce8905d70ed71e1988,E13,train,,unique,1,testing
notflip__0037,notflip,0037,7,8,testing,testing/notflip/0037_000000008.jpg,490544f152c546c09ace3a34e8473e60cbc42049b029e9f6a34a84b6908c9740,E13,train,4,representative,1,testing
notflip__0038,notflip,0038,0,1,training,training/notflip/0038_000000001.jpg,03461fdd4cf3ef1f89c08fb1b30dbad6874b20dd4432a82a7f52f02e66dc71f9,E01,train,181,representative,1,training
notflip__0038,notflip,0038,2,3,training,training/notflip/0038_000000003.jpg,434602b7873d99797e655a09f31cdaff6b10df9c258b2b8156f4308b6c5813f9,E01,train,182,representative,1,training
notflip__0038,notflip,0038,4,5,testing,testing/notflip/0038_000000005.jpg,80b20f86fb4a63b1ac4982c041387be92b00509a32d108b3f13c8295e222a064,E01,train,,unique,1,testing
notflip__0038,notflip,0038,5,6,training,training/notflip/0038_000000006.jpg,bf8dd14ad3518099ce3cd98c6dc82ba322904aaa88d7b80a6f3b495f90dd5c4e,E01,train,,unique,1,training
notflip__0038,notflip,0038,6,7,training,training/notflip/0038_000000007.jpg,eca91069cf090c7ed12127344f305cbaf765bff03ed32c167c56442ed2de0430,E01,train,,unique,1,training
notflip__0038,notflip,0038,7,8,testing,testing/notflip/0038_000000008.jpg,4c18e41eea44627f921448fe2cbf5d0945685d10f5a535300358e02ba6420b96,E01,train,,unique,1,testing
notflip__0038,notflip,0038,8,9,testing,testing/notflip/0038_000000009.jpg,a8cc3e7a1cb9913abace3e09fa90a7e4a8da812fe8b886b5e13fec9f74934fb4,E01,train,,unique,1,testing
notflip__0038,notflip,0038,9,10,testing,testing/notflip/0038_000000010.jpg,fd01b00665c4b5f697c19f8c22cedbb123e2f21643ede9e4e5a13182c60a6c20,E01,train,,unique,1,testing
notflip__0038,notflip,0038,10,11,testing,testing/notflip/0038_000000011.jpg,313f6ecd05396d38cea59b27cc7611fb4e51904bdbfbdff6632c58b06212131b,E01,train,,unique,1,testing
notflip__0038,notflip,0038,11,12,training,training/notflip/0038_000000012.jpg,fa1bc371a88465f8e89dc6514a14a43d4e6434475cea2079496d39a36acbee31,E01,train,,unique,1,training
notflip__0038,notflip,0038,12,13,training,training/notflip/0038_000000013.jpg,77e70aeda63d0e62482fc71bdc443611d7c29ce0631a0f45b2c3ab71b50f0d10,E01,train,,unique,1,training
notflip__0038,notflip,0038,13,14,training,training/notflip/0038_000000014.jpg,8ce690c00bd39ba0684e9f7a15a66f22b8b57c70461ec9684dd7cae8632bd434,E01,train,20,representative,1,training
notflip__0039,notflip,0039,0,1,training,training/notflip/0039_000000001.jpg,44624d5bf0b4193f1a45af175e58ef9b30e8ed37e417b0e039dc7ddf797f669c,S34,train,,unique,1,training
notflip__0039,notflip,0039,1,2,training,training/notflip/0039_000000002.jpg,c8592c22995800d1c953e6fafabf5c4e109f87b6c7806a34e27e3c917d6e9922,S34,train,,unique,1,training
notflip__0039,notflip,0039,2,3,testing,testing/notflip/0039_000000003.jpg,4b040cf3c7740f846fbfd749a00f1c8dce7787769d34311ab0b7585b80ced36b,S34,train,,unique,1,testing
notflip__0039,notflip,0039,3,4,training,training/notflip/0039_000000004.jpg,b14269b04c54d03633d78877ec0637b32a00c71aec36d0fdf8becfeaf0ac7802,S34,train,,unique,1,training
notflip__0039,notflip,0039,4,5,training,training/notflip/0039_000000005.jpg,25f42b1db87bf5a7f3aff20bc6203bf218427f25c20105e7e7abb1ae41b3d84b,S34,train,,unique,1,training
notflip__0039,notflip,0039,5,6,training,training/notflip/0039_000000006.jpg,28ec37b330e88d5ee25b8e416ed7164257cf38833e81e37ef17f26c40b5700b3,S34,train,,unique,1,training
notflip__0039,notflip,0039,6,7,training,training/notflip/0039_000000007.jpg,b6074696199f3de4775b1b32c2013729dc95febf50d123523a8a145d9aabfb65,S34,train,,unique,1,training
notflip__0039,notflip,0039,7,8,training,training/notflip/0039_000000008.jpg,2503a1fdb76ec7c4967f0fb18053ef2f3e1c549a4fa633ce9f698dc1cb23f499,S34,train,,unique,1,training
notflip__0039,notflip,0039,8,9,training,training/notflip/0039_000000009.jpg,99abbf7bf56e139bd1e9cefa54314af16aa4937f10a041b9665c7832705f0bf1,S34,train,,unique,1,training
notflip__0039,notflip,0039,9,10,training,training/notflip/0039_000000010.jpg,99d7c83cccc32108b41a2e9df4f8fa4cee8cc73643d11491b2a6272ed79ff5f9,S34,train,,unique,1,training
notflip__0039,notflip,0039,10,11,training,training/notflip/0039_000000011.jpg,0073a06e772317ba7deade7daf1ed75153c639e456c9970986fd19e69e64d545,S34,train,,unique,1,training
notflip__0039,notflip,0039,11,12,training,training/notflip/0039_000000012.jpg,b26a33b91b01c2f602d5edfa4d7b12a46f929863a2dd848243ff0c1d1de5739a,S34,train,,unique,1,training
notflip__0039,notflip,0039,12,13,training,training/notflip/0039_000000013.jpg,52c08f2988b86185fdb01391e682ba83216de04f20fe2ab0ae5f6b5734540fe1,S34,train,,unique,1,training
notflip__0039,notflip,0039,13,14,training,training/notflip/0039_000000014.jpg,1b4d9ac0915ccb4ae873230b5826472515abd74ddf0cd9bbefaa4bf98507d7ab,S34,train,183,representative,1,training
notflip__0039,notflip,0039,15,16,training,training/notflip/0039_000000016.jpg,2ba508641c4b11027317aafb523631bf5e59aea53d3962d59702e5368cff6302,S34,train,184,representative,1,training
notflip__0039,notflip,0039,17,18,training,training/notflip/0039_000000018.jpg,f8f0ca9673da14533747952ddf7022212af5ecef85454ef71bea5401f0257091,S34,train,,unique,1,training
notflip__0039,notflip,0039,18,19,training,training/notflip/0039_000000019.jpg,1284054d3ce5bb8d84d8e06725ff819e3ff81002e64772c35a1c5edf5528847c,S34,train,,unique,1,training
notflip__0039,notflip,0039,19,20,training,training/notflip/0039_000000020.jpg,50b5ab74025870c1ad57b198a28125db13bba30ac999778f494c5feac590f53a,S34,train,,unique,1,training
notflip__0039,notflip,0039,20,21,training,training/notflip/0039_000000021.jpg,75094371b9b397f4a654cfcf042eb832cfaca18a621346b620a465cfb4be31f7,S34,train,78,representative,1,training
notflip__0039,notflip,0039,25,26,testing,testing/notflip/0039_000000026.jpg,ec18d06f0af072de96e87783132089d62764b8f472ec5a79f8d1090a3922b31f,S34,train,79,representative,1,testing
notflip__0040,notflip,0040,0,1,training,training/notflip/0040_000000001.jpg,3f905fd5d5d9509adf74c5e517c12ce65772a8f2d5a80f4baa49501f853856d8,E01,train,,unique,1,training
notflip__0040,notflip,0040,1,2,training,training/notflip/0040_000000002.jpg,985a09288d0e51e3a488d88ef85b41d7b4cdf1b50a0d29aef4a87f58833f1804,E01,train,,unique,1,training
notflip__0040,notflip,0040,2,3,training,training/notflip/0040_000000003.jpg,fb2b3763e63cdc2884fb720494f6114d298d164cb3d440bb5657709e23793dae,E01,train,,unique,1,training
notflip__0040,notflip,0040,3,4,testing,testing/notflip/0040_000000004.jpg,40c3a833477561b6e33b7655191e568c4d536780a625ccb7b86eb22998111b3f,E01,train,,unique,1,testing
notflip__0040,notflip,0040,4,5,testing,testing/notflip/0040_000000005.jpg,9a4921c762bb40b4a72b3facdfd697c219311de8e7dd9bd126d84fe0d953ea82,E01,train,,unique,1,testing
notflip__0040,notflip,0040,5,6,testing,testing/notflip/0040_000000006.jpg,5318bac300a5e42fe98ffd648ff5aa3682d8f50dbea302e3e57ae2379f5cafdd,E01,train,,unique,1,testing
notflip__0040,notflip,0040,6,7,testing,testing/notflip/0040_000000007.jpg,492a0b6415688d4a103d8b68face2208bbebd2e27976548e7bf6d1767c0e4c12,E01,train,,unique,1,testing
notflip__0040,notflip,0040,7,8,training,training/notflip/0040_000000008.jpg,6e78866a61b9c11051781c53fbc3f9e9e76c834fed2444b4125a181198825467,E01,train,131,representative,1,training
notflip__0040,notflip,0040,10,11,testing,testing/notflip/0040_000000011.jpg,915cd08ce3e2ee01d770fcd3e498da18ff22a93b8ccf767a05382a42246008f7,E01,train,,unique,1,testing
notflip__0040,notflip,0040,11,12,testing,testing/notflip/0040_000000012.jpg,1cca29a8e1be2eaffbaa07eeeff099fb66c1c33abbc6adef16e5c9f8c7bdd089,E01,train,,unique,1,testing
notflip__0040,notflip,0040,12,13,training,training/notflip/0040_000000013.jpg,e7b9fab31de15463bf125557bae0f7a1bc22c6aa0a03d8d8925f10b081c13cbe,E01,train,,unique,1,training
notflip__0040,notflip,0040,13,14,testing,testing/notflip/0040_000000014.jpg,f9e1054259471755390736bd8b0a5e99d255a8cfabccd2c6cf7305169429179b,E01,train,,unique,1,testing
notflip__0040,notflip,0040,14,15,training,training/notflip/0040_000000015.jpg,26e181e6d452fa2d6749f569e1d96ea8bb0786b928b4f4cdb629982438674ed4,E01,train,,unique,1,training
notflip__0040,notflip,0040,15,16,testing,testing/notflip/0040_000000016.jpg,81b96cc1146d6bfc6076dfd4aefef5ea6e2567dceabd052da9c7cfa51faf35b1,E01,train,,unique,1,testing
notflip__0040,notflip,0040,16,17,testing,testing/notflip/0040_000000017.jpg,afb371fcb1c3f74a93f62d4b7df9792bdb80dc03f816bfa705e95b98c6d11049,E01,train,30,representative,1,testing
