sequence_id,label,video_id,sample_position_index,sequence_frame_index,frame_num,path,numeric_token_count,top_candidates,left_page_candidate,right_page_candidate,pair_score
notflip__0035,notflip,0035,2,16,17,training/notflip/0035_000000017.jpg,9,"[{""value"": 2, ""conf"": 0.0, ""cx"": 0.445, ""cy"": 0.944, ""score"": 1.505}, {""value"": 3, ""conf"": 14.0, ""cx"": 0.568, ""cy"": 0.422, ""score"": 0.264}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.854, ""cy"": 0.417, ""score"": 0.17}, {""value"": 8, ""conf"": 0.0, ""cx"": 0.855, ""cy"": 0.434, ""score"": 0.161}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.721, ""cy"": 0.414, ""score"": 0.151}, {""value"": 300, ""conf"": 0.0, ""cx"": 0.607, ""cy"": 0.411, ""score"": 0.136}, {""value"": 96, ""conf"": 0.0, ""cx"": 0.726, ""cy"": 0.475, ""score"": 0.121}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.727, ""cy"": 0.51, ""score"": 0.114}]",2,3,4.0194
notflip__0035,notflip,0035,3,23,24,training/notflip/0035_000000024.jpg,2,"[{""value"": 2, ""conf"": 8.0, ""cx"": 0.741, ""cy"": 0.477, ""score"": 0.203}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.801, ""cy"": 0.49, ""score"": 0.125}]",,,
notflip__0035,notflip,0035,4,31,32,training/notflip/0035_000000032.jpg,0,[],,,
notflip__0036,notflip,0036,0,0,1,testing/notflip/0036_000000001.jpg,5,"[{""value"": 2, ""conf"": 53.0, ""cx"": 0.608, ""cy"": 0.605, ""score"": 0.674}, {""value"": 1, ""conf"": 41.0, ""cx"": 0.777, ""cy"": 0.4, ""score"": 0.577}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.883, ""cy"": 0.538, ""score"": 0.152}, {""value"": 15, ""conf"": 0.0, ""cx"": 0.7, ""cy"": 0.421, ""score"": 0.145}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.681, ""cy"": 0.5, ""score"": 0.102}]",,,
notflip__0036,notflip,0036,1,7,8,training/notflip/0036_000000008.jpg,12,"[{""value"": 4, ""conf"": 0.0, ""cx"": 0.434, ""cy"": 0.947, ""score"": 1.508}, {""value"": 72, ""conf"": 0.0, ""cx"": 0.699, ""cy"": 0.656, ""score"": 0.583}, {""value"": 1, ""conf"": 27.0, ""cx"": 0.591, ""cy"": 0.419, ""score"": 0.399}, {""value"": 77, ""conf"": 21.0, ""cx"": 0.85, ""cy"": 0.416, ""score"": 0.38}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.846, ""cy"": 0.432, ""score"": 0.161}, {""value"": 20, ""conf"": 0.0, ""cx"": 0.795, ""cy"": 0.427, ""score"": 0.156}, {""value"": 8, ""conf"": 0.0, ""cx"": 0.854, ""cy"": 0.458, ""score"": 0.149}, {""value"": 8, ""conf"": 0.0, ""cx"": 0.746, ""cy"": 0.429, ""score"": 0.147}]",4,1,2.9572
notflip__0036,notflip,0036,2,14,15,training/notflip/0036_000000015.jpg,10,"[{""value"": 3, ""conf"": 34.0, ""cx"": 0.984, ""cy"": 0.68, ""score"": 0.978}, {""value"": 4, ""conf"": 0.0, ""cx"": 0.692, ""cy"": 0.665, ""score"": 0.586}, {""value"": 5, ""conf"": 0.0, ""cx"": 0.62, ""cy"": 0.66, ""score"": 0.573}, {""value"": 10, ""conf"": 0.0, ""cx"": 0.856, ""cy"": 0.434, ""score"": 0.161}, {""value"": 5, ""conf"": 1.0, ""cx"": 0.879, ""cy"": 0.476, ""score"": 0.154}, {""value"": 18, ""conf"": 0.0, ""cx"": 0.747, ""cy"": 0.43, ""score"": 0.147}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.583, ""cy"": 0.563, ""score"": 0.119}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.677, ""cy"": 0.469, ""score"": 0.117}]",,,
notflip__0036,notflip,0036,3,22,23,training/notflip/0036_000000023.jpg,0,[],,,
notflip__0036,notflip,0036,4,29,30,testing/notflip/0036_000000030.jpg,13,"[{""value"": 8, ""conf"": 0.0, ""cx"": 0.384, ""cy"": 0.988, ""score"": 1.536}, {""value"": 4, ""conf"": 70.0, ""cx"": 0.822, ""cy"": 0.42, ""score"": 0.863}, {""value"": 6, ""conf"": 0.0, ""cx"": 0.7, ""cy"": 0.316, ""score"": 0.597}, {""value"": 13, ""conf"": 16.0, ""cx"": 0.886, ""cy"": 0.477, ""score"": 0.304}, {""value"": 8, ""conf"": 7.0, ""cx"": 0.887, ""cy"": 0.46, ""score"": 0.223}, {""value"": 3, ""conf"": 0.0, ""cx"": 0.794, ""cy"": 0.43, ""score"": 0.154}, {""value"": 200, ""conf"": 0.0, ""cx"": 0.808, ""cy"": 0.437, ""score"": 0.153}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.844, ""cy"": 0.453, ""score"": 0.15}]",8,6,2.9335
notflip__0037,notflip,0037,0,0,1,training/notflip/0037_000000001.jpg,0,[],,,
notflip__0037,notflip,0037,1,7,8,testing/notflip/0037_000000008.jpg,0,[],,,
notflip__0037,notflip,0037,2,14,15,testing/notflip/0037_000000015.jpg,0,[],,,
notflip__0037,notflip,0037,3,22,23,training/notflip/0037_000000023.jpg,0,[],,,
notflip__0037,notflip,0037,4,29,30,training/notflip/0037_000000030.jpg,29,"[{""value"": 10, ""conf"": 95.0, ""cx"": 0.208, ""cy"": 0.244, ""score"": 2.397}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.483, ""cy"": 0.974, ""score"": 1.115}, {""value"": 2, ""conf"": 4.0, ""cx"": 0.849, ""cy"": 0.643, ""score"": 0.639}, {""value"": 18, ""conf"": 0.0, ""cx"": 0.823, ""cy"": 0.681, ""score"": 0.614}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.353, ""cy"": 0.317, ""score"": 0.588}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.434, ""cy"": 0.314, ""score"": 0.578}, {""value"": 70, ""conf"": 0.0, ""cx"": 0.747, ""cy"": 0.632, ""score"": 0.578}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.416, ""cy"": 0.322, ""score"": 0.576}]",1,2,4.0035
notflip__0038,notflip,0038,0,0,1,training/notflip/0038_000000001.jpg,25,"[{""value"": 12, ""conf"": 82.0, ""cx"": 0.167, ""cy"": 0.26, ""score"": 2.265}, {""value"": 2, ""conf"": 93.0, ""cx"": 0.714, ""cy"": 0.316, ""score"": 1.529}, {""value"": 2, ""conf"": 71.0, ""cx"": 0.713, ""cy"": 0.313, ""score"": 1.311}, {""value"": 7, ""conf"": 0.0, ""cx"": 0.717, ""cy"": 0.338, ""score"": 0.588}, {""value"": 51, ""conf"": 0.0, ""cx"": 0.442, ""cy"": 0.312, ""score"": 0.578}, {""value"": 20, ""conf"": 31.0, ""cx"": 0.491, ""cy"": 0.346, ""score"": 0.463}, {""value"": 6, ""conf"": 7.0, ""cx"": 0.822, ""cy"": 0.555, ""score"": 0.221}, {""value"": 5, ""conf"": 0.0, ""cx"": 0.916, ""cy"": 0.575, ""score"": 0.175}]",12,2,2.9939
notflip__0038,notflip,0038,1,7,8,testing/notflip/0038_000000008.jpg,20,"[{""value"": 4, ""conf"": 0.0, ""cx"": 0.526, ""cy"": 0.89, ""score"": 1.074}, {""value"": 429, ""conf"": 0.0, ""cx"": 0.222, ""cy"": 0.28, ""score"": 0.627}, {""value"": 9, ""conf"": 0.0, ""cx"": 0.23, ""cy"": 0.316, ""score"": 0.608}, {""value"": 15, ""conf"": 0.0, ""cx"": 0.222, ""cy"": 0.349, ""score"": 0.592}, {""value"": 4, ""conf"": 0.0, ""cx"": 0.227, ""cy"": 0.371, ""score"": 0.581}, {""value"": 8, ""conf"": 0.0, ""cx"": 0.374, ""cy"": 0.346, ""score"": 0.571}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.878, ""cy"": 0.431, ""score"": 0.166}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.268, ""cy"": 0.417, ""score"": 0.151}]",2,1,2.5678
notflip__0038,notflip,0038,2,14,15,training/notflip/0038_000000015.jpg,13,"[{""value"": 4, ""conf"": 50.0, ""cx"": 0.307, ""cy"": 0.478, ""score"": 0.615}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.693, ""cy"": 0.683, ""score"": 0.596}, {""value"": 5, ""conf"": 39.0, ""cx"": 0.274, ""cy"": 0.533, ""score"": 0.516}, {""value"": 1, ""conf"": 37.0, ""cx"": 0.261, ""cy"": 0.491, ""score"": 0.485}, {""value"": 30, ""conf"": 30.0, ""cx"": 0.193, ""cy"": 0.524, ""score"": 0.433}, {""value"": 16, ""conf"": 21.0, ""cx"": 0.262, ""cy"": 0.469, ""score"": 0.336}, {""value"": 28, ""conf"": 15.0, ""cx"": 0.608, ""cy"": 0.568, ""score"": 0.275}, {""value"": 8, ""conf"": 14.0, ""cx"": 0.594, ""cy"": 0.505, ""score"": 0.232}]",1,2,3.3309
notflip__0038,notflip,0038,3,22,23,testing/notflip/0038_000000023.jpg,19,"[{""value"": 12, ""conf"": 93.0, ""cx"": 0.182, ""cy"": 0.247, ""score"": 2.379}, {""value"": 6, ""conf"": 16.0, ""cx"": 0.319, ""cy"": 0.295, ""score"": 0.765}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.203, ""cy"": 0.31, ""score"": 0.615}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.268, ""cy"": 0.357, ""score"": 0.581}, {""value"": 6, ""conf"": 0.0, ""cx"": 0.658, ""cy"": 0.654, ""score"": 0.576}, {""value"": 2, ""conf"": 37.0, ""cx"": 0.683, ""cy"": 0.436, ""score"": 0.505}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.858, ""cy"": 0.427, ""score"": 0.165}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.212, ""cy"": 0.412, ""score"": 0.162}]",2,1,3.0298
notflip__0038,notflip,0038,4,29,30,training/notflip/0038_000000030.jpg,27,"[{""value"": 2, ""conf"": 45.0, ""cx"": 0.453, ""cy"": 0.986, ""score"": 1.575}, {""value"": 2, ""conf"": 85.0, ""cx"": 0.709, ""cy"": 0.311, ""score"": 1.451}, {""value"": 3, ""conf"": 35.0, ""cx"": 0.547, ""cy"": 0.91, ""score"": 1.437}, {""value"": 3, ""conf"": 1.0, ""cx"": 0.469, ""cy"": 0.998, ""score"": 1.139}, {""value"": 35, ""conf"": 0.0, ""cx"": 0.341, ""cy"": 0.287, ""score"": 0.605}, {""value"": 28, ""conf"": 0.0, ""cx"": 0.676, ""cy"": 0.68, ""score"": 0.591}, {""value"": 62, ""conf"": 0.0, ""cx"": 0.622, ""cy"": 0.693, ""score"": 0.59}, {""value"": 6, ""conf"": 0.0, ""cx"": 0.226, ""cy"": 0.357, ""score"": 0.588}]",2,3,5.2619
notflip__0039,notflip,0039,0,0,1,training/notflip/0039_000000001.jpg,22,"[{""value"": 14, ""conf"": 65.0, ""cx"": 0.142, ""cy"": 0.258, ""score"": 2.1}, {""value"": 7, ""conf"": 0.0, ""cx"": 0.258, ""cy"": 0.722, ""score"": 1.422}, {""value"": 5, ""conf"": 1.0, ""cx"": 0.417, ""cy"": 0.722, ""score"": 1.408}, {""value"": 15, ""conf"": 53.0, ""cx"": 0.851, ""cy"": 0.28, ""score"": 1.168}, {""value"": 5, ""conf"": 12.0, ""cx"": 0.418, ""cy"": 0.692, ""score"": 0.703}, {""value"": 5, ""conf"": 0.0, ""cx"": 0.188, ""cy"": 0.698, ""score"": 0.621}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.922, ""cy"": 0.635, ""score"": 0.606}, {""value"": 10, ""conf"": 0.0, ""cx"": 0.401, ""cy"": 0.684, ""score"": 0.582}]",14,15,5.5173
notflip__0039,notflip,0039,1,7,8,training/notflip/0039_000000008.jpg,14,"[{""value"": 1, ""conf"": 50.0, ""cx"": 0.153, ""cy"": 0.254, ""score"": 1.95}, {""value"": 3, ""conf"": 0.0, ""cx"": 0.191, ""cy"": 0.745, ""score"": 1.444}, {""value"": 8, ""conf"": 0.0, ""cx"": 0.238, ""cy"": 0.73, ""score"": 1.429}, {""value"": 4, ""conf"": 70.0, ""cx"": 0.808, ""cy"": 0.354, ""score"": 1.294}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.214, ""cy"": 0.71, ""score"": 0.623}, {""value"": 5, ""conf"": 0.0, ""cx"": 0.188, ""cy"": 0.692, ""score"": 0.618}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.233, ""cy"": 0.646, ""score"": 0.588}, {""value"": 74, ""conf"": 0.0, ""cx"": 0.416, ""cy"": 0.691, ""score"": 0.583}]",3,4,4.9882
notflip__0039,notflip,0039,2,14,15,training/notflip/0039_000000015.jpg,0,[],,,
notflip__0039,notflip,0039,3,22,23,training/notflip/0039_000000023.jpg,27,"[{""value"": 4, ""conf"": 8.0, ""cx"": 0.169, ""cy"": 0.251, ""score"": 1.529}, {""value"": 3, ""conf"": 22.0, ""cx"": 0.451, ""cy"": 0.98, ""score"": 1.342}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.507, ""cy"": 0.995, ""score"": 1.123}, {""value"": 1, ""conf"": 21.0, ""cx"": 0.75, ""cy"": 0.682, ""score"": 0.813}, {""value"": 2, ""conf"": 18.0, ""cx"": 0.822, ""cy"": 0.676, ""score"": 0.791}, {""value"": 38, ""conf"": 0.0, ""cx"": 0.185, ""cy"": 0.673, ""score"": 0.609}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.239, ""cy"": 0.688, ""score"": 0.608}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.304, ""cy"": 0.705, ""score"": 0.607}]",3,2,4.7158
notflip__0039,notflip,0039,4,29,30,training/notflip/0039_000000030.jpg,25,"[{""value"": 1, ""conf"": 22.0, ""cx"": 0.938, ""cy"": 0.638, ""score"": 0.83}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.311, ""cy"": 0.713, ""score"": 0.61}, {""value"": 88, ""conf"": 0.0, ""cx"": 0.923, ""cy"": 0.622, ""score"": 0.6}, {""value"": 8, ""conf"": 0.0, ""cx"": 0.737, ""cy"": 0.671, ""score"": 0.596}, {""value"": 2, ""conf"": 41.0, ""cx"": 0.831, ""cy"": 0.619, ""score"": 0.594}, {""value"": 160, ""conf"": 0.0, ""cx"": 0.323, ""cy"": 0.683, ""score"": 0.593}, {""value"": 3, ""conf"": 0.0, ""cx"": 0.195, ""cy"": 0.638, ""score"": 0.59}, {""value"": 9, ""conf"": 0.0, ""cx"": 0.656, ""cy"": 0.677, ""score"": 0.587}]",2,1,3.6893
notflip__0040,notflip,0040,0,0,1,training/notflip/0040_000000001.jpg,31,"[{""value"": 160, ""conf"": 44.0, ""cx"": 0.256, ""cy"": 0.655, ""score"": 1.029}, {""value"": 3, ""conf"": 0.0, ""cx"": 0.271, ""cy"": 0.326, ""score"": 0.597}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.659, ""cy"": 0.31, ""score"": 0.594}, {""value"": 7, ""conf"": 0.0, ""cx"": 0.219, ""cy"": 0.646, ""score"": 0.59}, {""value"": 3, ""conf"": 0.0, ""cx"": 0.782, ""cy"": 0.357, ""score"": 0.589}, {""value"": 10, ""conf"": 0.0, ""cx"": 0.317, ""cy"": 0.65, ""score"": 0.577}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.389, ""cy"": 0.666, ""score"": 0.574}, {""value"": 8, ""conf"": 0.0, ""cx"": 0.303, ""cy"": 0.631, ""score"": 0.57}]",2,1,3.4184
notflip__0040,notflip,0040,1,7,8,training/notflip/0040_000000008.jpg,30,"[{""value"": 16, ""conf"": 96.0, ""cx"": 0.188, ""cy"": 0.246, ""score"": 2.409}, {""value"": 7, ""conf"": 84.0, ""cx"": 0.881, ""cy"": 0.28, ""score"": 1.482}, {""value"": 2, ""conf"": 17.0, ""cx"": 0.552, ""cy"": 0.682, ""score"": 0.744}, {""value"": 9, ""conf"": 4.0, ""cx"": 0.417, ""cy"": 0.691, ""score"": 0.623}, {""value"": 3, ""conf"": 0.0, ""cx"": 0.773, ""cy"": 0.314, ""score"": 0.609}, {""value"": 6, ""conf"": 0.0, ""cx"": 0.215, ""cy"": 0.653, ""score"": 0.594}, {""value"": 59, ""conf"": 0.0, ""cx"": 0.753, ""cy"": 0.349, ""score"": 0.588}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.774, ""cy"": 0.357, ""score"": 0.588}]",6,7,4.3263
notflip__0040,notflip,0040,2,14,15,training/notflip/0040_000000015.jpg,22,"[{""value"": 16, ""conf"": 94.0, ""cx"": 0.195, ""cy"": 0.247, ""score"": 2.387}, {""value"": 7, ""conf"": 68.0, ""cx"": 0.884, ""cy"": 0.283, ""score"": 1.321}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.251, ""cy"": 0.692, ""score"": 0.608}, {""value"": 6, ""conf"": 0.0, ""cx"": 0.252, ""cy"": 0.322, ""score"": 0.601}, {""value"": 5, ""conf"": 0.0, ""cx"": 0.779, ""cy"": 0.352, ""score"": 0.591}, {""value"": 100, ""conf"": 46.0, ""cx"": 0.631, ""cy"": 0.447, ""score"": 0.581}, {""value"": 11, ""conf"": 0.0, ""cx"": 0.327, ""cy"": 0.658, ""score"": 0.58}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.581, ""cy"": 0.362, ""score"": 0.556}]",6,7,4.1724
notflip__0040,notflip,0040,3,22,23,training/notflip/0040_000000023.jpg,36,"[{""value"": 16, ""conf"": 96.0, ""cx"": 0.195, ""cy"": 0.244, ""score"": 2.409}, {""value"": 5, ""conf"": 43.0, ""cx"": 0.727, ""cy"": 0.325, ""score"": 1.026}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.226, ""cy"": 0.711, ""score"": 0.622}, {""value"": 8, ""conf"": 0.0, ""cx"": 0.886, ""cy"": 0.343, ""score"": 0.611}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.776, ""cy"": 0.323, ""score"": 0.605}, {""value"": 9, ""conf"": 0.0, ""cx"": 0.319, ""cy"": 0.704, ""score"": 0.604}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.301, ""cy"": 0.323, ""score"": 0.593}, {""value"": 8, ""conf"": 0.0, ""cx"": 0.662, ""cy"": 0.319, ""score"": 0.59}]",2,1,3.4766
notflip__0040,notflip,0040,4,29,30,training/notflip/0040_000000030.jpg,32,"[{""value"": 16, ""conf"": 80.0, ""cx"": 0.191, ""cy"": 0.243, ""score"": 2.25}, {""value"": 103, ""conf"": 73.0, ""cx"": 0.323, ""cy"": 0.713, ""score"": 1.338}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.795, ""cy"": 0.32, ""score"": 0.609}, {""value"": 5, ""conf"": 0.0, ""cx"": 0.887, ""cy"": 0.367, ""score"": 0.6}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.391, ""cy"": 0.296, ""score"": 0.593}, {""value"": 2, ""conf"": 0.0, ""cx"": 0.259, ""cy"": 0.657, ""score"": 0.59}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.806, ""cy"": 0.372, ""score"": 0.585}, {""value"": 6, ""conf"": 0.0, ""cx"": 0.443, ""cy"": 0.695, ""score"": 0.581}]",2,1,3.4487
notflip__0041,notflip,0041,0,0,1,testing/notflip/0041_000000001.jpg,20,"[{""value"": 4, ""conf"": 32.0, ""cx"": 0.434, ""cy"": 0.918, ""score"": 1.814}, {""value"": 4, ""conf"": 23.0, ""cx"": 0.43, ""cy"": 0.757, ""score"": 1.644}, {""value"": 4, ""conf"": 24.0, ""cx"": 0.47, ""cy"": 0.266, ""score"": 1.237}, {""value"": 26, ""conf"": 32.0, ""cx"": 0.311, ""cy"": 0.651, ""score"": 0.899}, {""value"": 3, ""conf"": 0.0, ""cx"": 0.202, ""cy"": 0.334, ""score"": 0.603}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.204, ""cy"": 0.345, ""score"": 0.597}, {""value"": 537, ""conf"": 0.0, ""cx"": 0.177, ""cy"": 0.378, ""score"": 0.585}, {""value"": 137, ""conf"": 0.0, ""cx"": 0.442, ""cy"": 0.354, ""score"": 0.557}]",,,
notflip__0041,notflip,0041,1,9,10,training/notflip/0041_000000010.jpg,20,"[{""value"": 276, ""conf"": 90.0, ""cx"": 0.311, ""cy"": 0.646, ""score"": 1.477}, {""value"": 2, ""conf"": 11.0, ""cx"": 0.461, ""cy"": 0.902, ""score"": 1.192}, {""value"": 3, ""conf"": 0.0, ""cx"": 0.156, ""cy"": 0.328, ""score"": 0.613}, {""value"": 6, ""conf"": 0.0, ""cx"": 0.31, ""cy"": 0.333, ""score"": 0.587}, {""value"": 8, ""conf"": 0.0, ""cx"": 0.433, ""cy"": 0.357, ""score"": 0.557}, {""value"": 7, ""conf"": 20.0, ""cx"": 0.464, ""cy"": 0.35, ""score"": 0.355}, {""value"": 3, ""conf"": 0.0, ""cx"": 0.145, ""cy"": 0.432, ""score"": 0.162}, {""value"": 105, ""conf"": 0.0, ""cx"": 0.138, ""cy"": 0.441, ""score"": 0.159}]",,,
notflip__0041,notflip,0041,2,18,19,training/notflip/0041_000000019.jpg,19,"[{""value"": 276, ""conf"": 91.0, ""cx"": 0.306, ""cy"": 0.642, ""score"": 1.485}, {""value"": 3, ""conf"": 0.0, ""cx"": 0.138, ""cy"": 0.323, ""score"": 0.618}, {""value"": 8, ""conf"": 0.0, ""cx"": 0.296, ""cy"": 0.328, ""score"": 0.592}, {""value"": 7, ""conf"": 0.0, ""cx"": 0.589, ""cy"": 0.301, ""score"": 0.588}, {""value"": 7, ""conf"": 0.0, ""cx"": 0.31, ""cy"": 0.371, ""score"": 0.568}, {""value"": 5, ""conf"": 0.0, ""cx"": 0.577, ""cy"": 0.37, ""score"": 0.552}, {""value"": 3, ""conf"": 0.0, ""cx"": 0.138, ""cy"": 0.428, ""score"": 0.165}, {""value"": 108, ""conf"": 0.0, ""cx"": 0.138, ""cy"": 0.437, ""score"": 0.161}]",8,7,3.4296
notflip__0041,notflip,0041,3,27,28,testing/notflip/0041_000000028.jpg,22,"[{""value"": 2, ""conf"": 0.0, ""cx"": 0.729, ""cy"": 0.271, ""score"": 1.424}, {""value"": 4, ""conf"": 81.0, ""cx"": 0.38, ""cy"": 0.645, ""score"": 1.376}, {""value"": 1, ""conf"": 42.0, ""cx"": 0.828, ""cy"": 0.358, ""score"": 1.015}, {""value"": 8, ""conf"": 74.0, ""cx"": 0.547, ""cy"": 0.296, ""score"": 0.924}, {""value"": 3, ""conf"": 0.0, ""cx"": 0.161, ""cy"": 0.325, ""score"": 0.613}, {""value"": 7, ""conf"": 0.0, ""cx"": 0.596, ""cy"": 0.287, ""score"": 0.596}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.249, ""cy"": 0.338, ""score"": 0.594}, {""value"": 9, ""conf"": 0.0, ""cx"": 0.299, ""cy"": 0.329, ""score"": 0.59}]",3,2,4.287
notflip__0041,notflip,0041,4,36,37,training/notflip/0041_000000037.jpg,16,"[{""value"": 98, ""conf"": 51.0, ""cx"": 0.562, ""cy"": 0.294, ""score"": 1.097}, {""value"": 2, ""conf"": 34.0, ""cx"": 0.554, ""cy"": 0.344, ""score"": 0.901}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.122, ""cy"": 0.296, ""score"": 0.634}, {""value"": 3, ""conf"": 0.0, ""cx"": 0.168, ""cy"": 0.325, ""score"": 0.612}, {""value"": 53, ""conf"": 0.0, ""cx"": 0.157, ""cy"": 0.43, ""score"": 0.161}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.459, ""cy"": 0.346, ""score"": 0.158}, {""value"": 10, ""conf"": 0.0, ""cx"": 0.158, ""cy"": 0.44, ""score"": 0.156}, {""value"": 105, ""conf"": 0.0, ""cx"": 0.157, ""cy"": 0.449, ""score"": 0.152}]",1,2,3.785
notflip__0042,notflip,0042,0,0,1,testing/notflip/0042_000000001.jpg,11,"[{""value"": 90, ""conf"": 0.0, ""cx"": 0.224, ""cy"": 0.27, ""score"": 1.431}, {""value"": 4, ""conf"": 0.0, ""cx"": 0.754, ""cy"": 0.274, ""score"": 1.426}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.264, ""cy"": 0.279, ""score"": 1.421}, {""value"": 205, ""conf"": 54.0, ""cx"": 0.771, ""cy"": 0.647, ""score"": 1.129}, {""value"": 4, ""conf"": 0.0, ""cx"": 0.488, ""cy"": 0.919, ""score"": 1.086}, {""value"": 9, ""conf"": 0.0, ""cx"": 0.648, ""cy"": 0.314, ""score"": 0.59}, {""value"": 6, ""conf"": 0.0, ""cx"": 0.741, ""cy"": 0.35, ""score"": 0.586}, {""value"": 77, ""conf"": 0.0, ""cx"": 0.722, ""cy"": 0.366, ""score"": 0.575}]",1,4,3.8969
notflip__0042,notflip,0042,1,7,8,training/notflip/0042_000000008.jpg,22,"[{""value"": 2, ""conf"": 41.0, ""cx"": 0.449, ""cy"": 0.956, ""score"": 1.92}, {""value"": 5, ""conf"": 0.0, ""cx"": 0.271, ""cy"": 0.257, ""score"": 1.431}, {""value"": 1010, ""conf"": 69.0, ""cx"": 0.308, ""cy"": 0.29, ""score"": 1.299}, {""value"": 4, ""conf"": 57.0, ""cx"": 0.337, ""cy"": 0.657, ""score"": 1.148}, {""value"": 108, ""conf"": 47.0, ""cx"": 0.693, ""cy"": 0.377, ""score"": 1.035}, {""value"": 2, ""conf"": 75.0, ""cx"": 0.29, ""cy"": 0.608, ""score"": 0.91}, {""value"": 5, ""conf"": 65.0, ""cx"": 0.268, ""cy"": 0.425, ""score"": 0.797}, {""value"": 12, ""conf"": 19.0, ""cx"": 0.587, ""cy"": 0.32, ""score"": 0.768}]",2,108,2.1559
notflip__0042,notflip,0042,2,14,15,training/notflip/0042_000000015.jpg,14,"[{""value"": 2, ""conf"": 63.0, ""cx"": 0.48, ""cy"": 0.276, ""score"": 1.62}, {""value"": 3, ""conf"": 37.0, ""cx"": 0.572, ""cy"": 0.323, ""score"": 0.944}, {""value"": 1, ""conf"": 80.0, ""cx"": 0.389, ""cy"": 0.551, ""score"": 0.917}, {""value"": 8, ""conf"": 0.0, ""cx"": 0.774, ""cy"": 0.287, ""score"": 0.623}, {""value"": 2, ""conf"": 45.0, ""cx"": 0.287, ""cy"": 0.607, ""score"": 0.61}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.189, ""cy"": 0.621, ""score"": 0.582}, {""value"": 5, ""conf"": 46.0, ""cx"": 0.415, ""cy"": 0.518, ""score"": 0.557}, {""value"": 1, ""conf"": 41.0, ""cx"": 0.394, ""cy"": 0.591, ""score"": 0.546}]",2,3,4.8144
notflip__0042,notflip,0042,3,22,23,training/notflip/0042_000000023.jpg,14,"[{""value"": 9, ""conf"": 0.0, ""cx"": 0.259, ""cy"": 0.267, ""score"": 1.428}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.328, ""cy"": 0.279, ""score"": 1.411}, {""value"": 210, ""conf"": 36.0, ""cx"": 0.294, ""cy"": 0.287, ""score"": 0.972}, {""value"": 4, ""conf"": 21.0, ""cx"": 0.647, ""cy"": 0.362, ""score"": 0.776}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.942, ""cy"": 0.286, ""score"": 0.648}, {""value"": 10, ""conf"": 0.0, ""cx"": 0.824, ""cy"": 0.311, ""score"": 0.618}, {""value"": 920, ""conf"": 0.0, ""cx"": 0.718, ""cy"": 0.312, ""score"": 0.602}, {""value"": 1, ""conf"": 0.0, ""cx"": 0.187, ""cy"": 0.621, ""score"": 0.583}]",9,10,4.2961
